addresses,numberOfPositions,availableMargins,totalRequiredMargins,marginLevels
FPygVubhvZ4gstkmKpdoP72aB1bff58kkvRuMn5HmJLi,2.0,3.447131488693752e16,2.403653163862824e16,1434121836094685.2
BDXZun3s4NRHMbpn8CrT4QxWCCWqVwUM17mmHDtExt9L,7.0,7244269938576952.0,5039982318795244.0,1437360189054913.2
6iRr6Y4BbPAJnd9L9ZfesFs25ke9qh4ozY6vJNrfwf97,2.0,7.946373013422242e16,5.520067915282666e16,1439542617115668.8
6cXXDdjsBAkULNGNttvJnpYozWYo6oWXxNtZVAZnJqyi,5.0,7778628278849654.0,5401699908842510.0,1440033398766959.2
6nGiVrDBdSS16tkLXGYuygaTnGsg1ZN4F1peHSrpBgHX,4.0,9524740975425960.0,6611571536466141.0,1440616791770644.0
DV1mTF4FkztWCpr5q2szgeNpgHuo3Ph4VoGm4Z4SrBFY,7.0,4.274376266685808e17,2.9665123915711334e17,1440875918412058.5
98SXTsRmagerQs31yL68CaVyB7h11T92uUbH8AP5iT7V,4.0,1.6760625392028202e17,1.162134222408216e17,1442228020554823.5
2CgNhuNiTYJftQULGAUSGfmWpfcLmCvuZwEsAfRuuf4j,1.0,3457169795921312.5,2393705940646858.5,1444275062035009.5
FsB2RkDesXBB7Mhya8TrZa7Eip8hsK41Q4wxC4CMCkPe,2.0,5.9060305868935064e16,4.0851128104242904e16,1445744796036634.2
5rJByfKVSv6AFEbcS9xrtF5ZrxQeBu31SZssoFvxdeUE,1.0,7.114469171372892e16,4.919662806723975e16,1446129430181506.0
FC2MFgZExpfcegABRrJZkqAk87xg7PqfjC6qV3d3TRK4,5.0,6.04426662820389e17,4.1704964865032006e17,1449291864353486.8
Fk5oruRrnBdNfboABRovSR53au5TKe9Q9oPhFqaGYwEV,1.0,1.5736203881837314e16,1.0837349548532152e16,1452034356866221.0
FcJeMgRfEpkNoYwQxuqAshS21LrZsB3wFqYH8wGhoLiY,1.0,2086958052510538.2,1436450911982821.2,1452857201802867.0
5owJzujqrtVTAoViMowR2BF2Ny2gzXkJ2ttoSM2kuDXF,4.0,2993578444155746.0,2059885839428701.5,1453273956670336.2
8THiXL3PbjTWdJf6U1SYChT6ve8goa7JMDgmoAh4dYcv,6.0,8.050043370434883e16,5.534986988739606e16,1454392465025105.8
9kUuNNFWuvTeh6zpZuK4JENf6H2s8FiDAYp6X7myUXjM,5.0,3818421540725273.5,2623974823243316.5,1455205098349832.0
G4SK1bbvN5DbwPbqLoE91PGiSaYUmRqaCCkYuCYoUpSv,3.0,1.367442392250125e16,9396361631112708.0,1455289234209894.8
6XXRwJLjFhLeAYPBPUJ5F1XU1EQFgCe4XgExEWRFebw1,2.0,8.56471747145247e16,5.876104624114756e16,1457550200230268.8
EjoxyzzwQwM9E9ZYxd9zXVYa6geg94efXBJr6GW5u6HT,1.0,9.294711345110896e16,6.376365873288225e16,1457681621446498.2
Bo8AM1q6aZj6SN62vWbasbRstxgAtMUQH86ApeygdVj7,1.0,4.832796280641462e16,3.314641044172968e16,1458014975448808.5
5xPyd86T7yP3ZQFimC7EzRuJKUKLg8uaZx6LSsw18bvb,9.0,6.367113413083802e17,4.364237162223826e17,1458929287389917.5
7jETxB9x5jmKNSum7VrLhxNJET3toT9vtPH1iBtiqyVM,3.0,2.0489211109530772e16,1.400399213176103e16,1463097873574298.8
