addresses,numberOfPositions,availableMargins,totalRequiredMargins,marginLevels
BddiYdTbRuubsS268fTj6rm2vduuXoB7tPkWEAPa669P,1.0,4075890792887631.5,841795187703185.9,4841903176007198.0
3a4z2JyyywddKRnohqcqxWcwjwduxUMtS4UuJ537pVsA,1.0,1.7130788013509754e16,3537249605914211.0,4842968385625775.0
4DVRsN6BxoC76BiVLzyjUW27CtD8qN9GU2BPR4ydqymp,7.0,4.426609816438206e16,9139548722513992.0,4843357096542279.0
5TedwMejfgPLkh3xf1fSUrMLe64UVKDmJpHjmHFouKr5,2.0,3.6662229772305496e16,7567845440538488.0,4844473907450309.0
7BPauLJCiUy8WaQLGtZx2Nw7JwoeQe54rR6C9AQdPJS2,2.0,1.4633916410642298e16,3020168484013019.5,4845397363791316.0
2zTw294ptoAXFC2AUQ1rLcyykHEv62vMz1w8EA19u8yA,1.0,3.5969446970875028e16,7422201381674296.0,4846196582550966.0
FnTTSg3LNj2pr8eKzyBEAZRU6RERpdLu4QSm8cBAURK7,1.0,4420191484139675.5,911931185943550.4,4847066919381887.0
FeatNTNJ58nfSo1v9aqRjpqwCKLkGLDBMzU5Rh3bjmes,6.0,5.271209857959326e16,1.087344718182417e16,4847781729027545.0
8u6u9kBzAm6dNFYsmXeEu9gRp31gWoaoPLjbz3mRPhtu,1.0,2807335547535950.0,579094502250559.2,4847802105918264.0
8csYSCR5qrYdRuKavCHNzLUuFzzXcftqtjL8EK59NYUT,2.0,9637075185841440.0,1987521787628616.8,4848789706773368.0
3akHdXgiHMNiH6NsVtkzwNZwA8Spmv3xVCAAACAZj6Qj,1.0,4867265165522028.0,1003780171461442.0,4848935358461594.0
3sdLpdWj8eNYkTJN2cBSTTE7eN5zKF647vRXCzyjfmPr,6.0,3.838702748613922e16,7915261145955618.0,4849748704217227.0
ANzvq5HaibRemh5th9TDUTi6YhmAtD5AGR8StLjQGTH4,1.0,7167633201701506.0,1476941141368415.5,4853025622307840.0
5MACFiw7TfUhsD8yuKCyCjvP7g8tb7C7qRjMgU7MUmxx,1.0,4973749384869284.0,1024356428000554.2,4855487063792402.0
7Gd2BhcjewQSHfzK6CmU6g3YbpmjoKArMntddM8mHhvv,1.0,1.3085759237708405e17,2.694837202998066e16,4855862618769775.0
Gmfde1WqTa3jyTKyuXtdmYvfron1sK7BzcZxkmKXftv1,1.0,2.490616476586674e17,5.128336165850729e16,4856578032406561.0
8Hk83gpR6toy58vDySo6V8myjRU6pT612Qp5gnVjz6Vv,1.0,9491063778437178.0,1954088000160390.0,4857029866443149.0
4iELYi7gJba53ZZsRMNMuDCqAg9dwkMZTsyUR9fxtWov,10.0,2.0488110343112228e16,4217226301953393.5,4858195618675303.0
A1Z1ZkPrM8Du5pYyHmbttR9buGV4j7FzJkyppJGcqfUY,2.0,4982412943226324.0,1025445908968508.8,4858776947326368.0
HMoS1oaWyCfGDfALKK7U2FsFyAqxin8d4HxgUwthNsmj,1.0,5204205266471915.0,1070904360399696.8,4859635891789192.0
A7FKAe5mpxhBP7NZMyHfcadSH46yxRpQw5S7gXLUWmFo,1.0,3955483159374868.0,813914732011715.8,4859824996161799.0
J7V5TfZeoTurLmZWXrJeZgsoPUmZ6gGnzpEEdQVtSqaA,1.0,5309390838488743.0,1092346192910432.0,4860538603006869.0
ECz5kpzSMvax2Fj6opK79AiNzqTLKp7BUKuJt7oH573i,1.0,5345276416683830.0,1099519180953004.1,4861467184274886.0
DYdWLeGiCnWP4An2oJH8tJkgJWfFwefpYAJJA53GWXfS,1.0,3169840455477014.0,652006852312860.4,4861667395415640.0
6x3x62aEhXSTRFJGP4ZTbnTxRYzuiBL6XCnRFMzVWWgs,1.0,9068637479461730.0,1865281643222010.8,4861805997188145.0
4Y42wG9iXtajbD73XcuiSdMZjdBQoFq6yAbzHL96RFey,1.0,1.321861329177795e16,2718745926335099.0,4862025967096084.0
5UQ3gGJiJdpuGV1LHkf9LVozPC5TLkPwFaNKyvweWGwG,1.0,4838666713994845.0,994975731668917.6,4863100234493891.0
AbdexWVb6VvpW94FQ7gZR2GHaosCjwgoukvpa2Wj6rkv,1.0,2.964216934884997e16,6094415254519564.0,4863825012066187.0
ApZ2XSBkJuWQBKyx3nV15fowDZHiPJWbyB6CNi11VnwR,2.0,1.0307495358074906e16,2119189165825911.5,4863886397823181.0
DtNgXFK65XiyeyS9MrCWUHJtykjr6UAFVmyns2DXCyrr,1.0,6517503298808501.0,1339938568765390.8,4864031419599840.0
9RQ8hJLZ8epks8GNm2S1CpDgX2ipryTb8kgyPGPqfSvt,1.0,4964387073060592.0,1020624514889807.5,4864068029559897.0
2BbpCM9tKkx4Hz7uzYuuexJod1Rq2dQAfNHgjjjv1QPs,1.0,1.066433493394063e16,2192265629202044.0,4864526812757772.0
eb5N1Ckzg3eg6inZHxpKpwSAJQEx4vqmR2fXEqAjRoe,1.0,4013323017337459.5,824945619144832.0,4864954639674083.0
CjoSLQAVXpah77V3FGP8Vm4NJNnBVfVSnnXcs8gK6nzq,2.0,5035861779335552.0,1034860376732440.6,4866223398403005.0
H9FyaNWQUPy3f41RNATwrVt5ogrRkjnaZ2SDThbmFKeN,1.0,3.4627002007623824e16,7111959725254756.0,4868841127525291.0
CbcKy2jmwKZeM4QfLndQ4UaT3xV3c74ucdyN8iRWWo9f,1.0,4986748978159918.0,1024131490763508.9,4869246794122310.0
DXXtWkiapHCn3JTPAnbrJ7bjaLg7stGbckNzWjPYfiNB,1.0,3081683180957487.0,632783237956263.6,4870045532354138.0
4oVC8tm9o6eVMCtswEdQz6Y9pSyJ7i7FoR2qVtkdG8f8,2.0,4997465627286922.0,1026117613387277.5,4870265905279591.0
5TvqTbfb5uTzouem9TLTqEBZndFotXZmEemsknBAgeWQ,4.0,1.2210082600805618e17,2.5067648727596064e16,4870852760659591.0
6U8nHKznPC7J4CSePapmzQyMETsuEqXQJFU9ua4sQnLD,1.0,4371691009457265.5,897485102719796.2,4871045765783759.0
9zUeP3Gr9jwbMNSy5tZ8XQLr8KucAxgK4ZNMKewc5edH,1.0,8195299241537772.0,1682383407811737.2,4871243501026519.0
DqvRGvDUdXnXVp79rotU23yQuAfywUJojvea3jn7FqDo,2.0,1.146327297348248e16,2352795626163497.0,4872192402097696.0
2qbd821Uh3AEyuuhpMWAmbRbcaNEkF7kyooS1Fb49uHk,1.0,3196760354648037.5,656071125453888.4,4872581997015078.0
14P1TqYYwGPYyjS61Jw5EbFoD7A7VTPYxGRk78bYKMr4,1.0,1.960822594472571e17,4.023961022009385e16,4872866769204997.0
AVqyaXboMaKPj8m6iVQu3td9s5qs9X2dtqbYBvkBxZtx,2.0,1.1981791907181266e16,2458468440442822.0,4873681398579635.0
AHJ7623C5DncxQwj5zAduruSrRsA8Yu7yoLoRDMALQYz,2.0,1.1984924700503126e16,2459100104917381.5,4873703464343427.0
HaEbQvHZ43jMmYP2CKiUB17H9zVKQnHNxVeP9vZsV6X1,1.0,5309876544798421.0,1089239421519028.5,4874847935078762.0
5QkbhhACBzaLFhhXFtgASxitZmxjEeXi3q4AG5FQUs1b,1.0,7275803796489971.0,1492142012938067.5,4876079979923439.0
JDbwzZq2Z6hBtine9BLrfKGMvu3WLGirzCjdQ1SES6yp,1.0,3.6842319816510504e16,7555478956424178.0,4876238823375278.0
CKr6kobHLWwbPSuzVJTYKitf2msehwstBSKE4xmADvv4,1.0,4858852292272973.0,996310546286881.4,4876845186855923.0
CvnsvFhoTdcTFtvE3F1UVBCyF2K68ux6cuLKTow9j6UL,1.0,2649851171879628.0,543268828820235.8,4877605765885838.0
EP6PPgEueKDGBnLaseTNy6Uh2KpznhMaazrA59UwuyFX,2.0,1.1922883455655324e16,2444089081578359.5,4878252411305602.0
4NUxgASCTQQgV5uDZXPWmBpjRkA9Nei5bfnQcZ74gjJd,2.0,1.039141499609309e16,2130000692113466.8,4878597004483758.0
CTcmL2u6B38LtPfprMA7pZ27xmGtcpUs79gV5ydsuFZK,2.0,6518918197352544.0,1336068575801191.0,4879179344101697.0
BtbwPk5iW4zhfemayUXBS3kTPXoM2QcfYsWteYnnCeaQ,1.0,5056246218543359.0,1036206532158089.9,4879573773785039.0
6zGhix3BYLRPcJy4Q3AURYEisBeNZhAQQk4o9QxswQyN,2.0,9528828689295680.0,1952727598631956.8,4879753169859121.0
CLWFw1ZMmooae3rqzy4X269XxTxm1yD6xGAUeA77eZxJ,2.0,1.196654368888408e16,2451904645810818.5,4880509406974459.0
7y1m3cMmB3C7cFpanSoPi2oeAT51bCN2R3DuT6B4XrbF,1.0,4066920550614515.5,833181353978719.4,4881194869752679.0
BxVoQh6etNvazR3QbuaRLrA8r7TwCLhmShNxZjnNH66g,1.0,8175597810169282.0,1674529552043027.0,4882325188107048.0
J7JQ6qhdUgF3f3BjZyiHgSHHCbkRSCYSXoDBRGwyZiMa,1.0,2784615860420529.0,570169457973344.4,4883839043779000.0
BAPeEemcDv7pFWL1p1UGhc4cQ3o2LUdWY9YsMFw4tvv4,1.0,6595621830886915.0,1350273234659061.0,4884657165371634.0
6AzJxTJc12Pm6qsajjvvd1WsufyNnCcRzKGjK4eneSUV,2.0,1.1149715590624078e16,2282425762871445.5,4885028802249840.0
Du3MGitoHuzGEfC66cNia3ZESs28UycLnKRHtYTQEaqm,1.0,2.518398545584541e17,5.154857329631755e16,4885486415129256.0
9PXq6W12EM7NQcdeEqAxDUNVmcfN6ak9deQVDLTLvk64,2.0,9855385992323546.0,2017236334565276.5,4885588179952859.0
Bsx1kfiiW4KmjubGC82GXUB1Em5pvRMWRLptv2wPsp6V,1.0,2528602846982025.5,517526442230440.06,4885939423856741.0
8TRk9sGiTaD9p6nwri2mcn7iUszCzW2z2hG8tBeWgtnw,1.0,3225441287898756.0,660061769292038.2,4886574920644569.0
FAB6FMs1YcNUQM9CksJRkJtEHyvSkXBEAD66A8Fufcww,1.0,6726091431688446.0,1376124162045475.0,4887706805242605.0
CymcrY5WSFbDbPwRMYMQFBnfEroTWijyHjjGmyEFQiG9,4.0,3.5048582561522092e16,7169302103472143.0,4888702143622574.0
34HH2W8R3VpusRPswpud1cR75ELUgsDn5UbPZRwXsXmR,12.0,7.735963108157394e18,1.5820674255159268e18,4889780917924295.0
9ZTqiR6B41pnLMA5GQXMSD7vHgMC3hhWfsdJdpD2bi6r,1.0,1.0000487997431552e16,2045097875199685.2,4889980141637522.0
Hkw1rtCfkeL6KHeKvHEsXpEAmLW3EVVRD8QCpncv2gYy,1.0,5009345916438642.0,1024335979160778.0,4890334829928280.0
D9anPSccewcUreBw8YAxJZYgbjN4PKkcUik4ftpRkZ5j,1.0,4917419769666732.0,1005335061545300.9,4891324253735033.0
BBVAr2vAWUehb5zTeyXLN2q55zVwCou8v7mpdpdynr2f,2.0,1.1933222419510382e16,2439363916841294.0,4891940205036148.0
H8mAqZMhkCU2GegbUz4ycTADWGn9XYQKDBbyhnu3A1yr,1.0,3332222043399296.5,681150744507007.9,4892047862050034.0
GdCR4Te4Jo12gDyS36aNbN4sdVvm7mLASUn5pFUJ656C,1.0,6533636504918316.0,1335489024597021.8,4892317633901794.0
9LzYmc9hLfZ2QzcXa5FJNbtmkmvtdZm4DcyrMxy5H6jZ,4.0,1.0534362625512024e16,2153228438341318.8,4892357186972175.0
HuVtV84LFZk2hwVdnWzaHwZwrBtNPfuhzaixV1JNNDdP,1.0,5163455620487851.0,1055359956308600.6,4892601419660072.0
Hw4KQhcRSnnfGUP1WdkKCzavYLDBaaAFD4UJo4fDJzSo,1.0,4889731179412359.0,999398625722425.6,4892673507408284.0
CR6qQjeLjNNtPDioruTJr3VLpPUujT1x47Q3Nm8NCX5B,4.0,2.2069707923701194e18,4.509554199290278e17,4893988839778124.0
DzpEy7V2qNFDBt5J8NhJHtRNSBT66wTatGKAswzvmm65,5.0,4.685591759782547e16,9573534114518666.0,4894317713535538.0
4XaER5pbfkozjTedzxgE94BUVmt2zygKk7g7N18TEEYH,1.0,4862622500700228.0,993222059301134.4,4895805983328380.0
DgdwKbq1bDJvRfyFdL6PWsoHPrKvbjbvHnVpwVWPtr69,2.0,1.2012982604329158e16,2453688534224730.0,4895887329124596.0
29TPVRe67RVDwuxxFtvXWAjcTiHEhHbj1XWrXi1qDK8t,1.0,5130238680445083.0,1047044421252629.1,4899733551235137.0
7yGnEX4GCAy1YgWbrcTFp9tR76eB3vNJ3d6NWtX4B2m8,1.0,3.1960724955432556e16,6522771976084425.0,4899868502626756.0
Dh5jekDFARgUEa4fH1KFEFNhLBys8Hc7QoY6tpncD94P,1.0,4436597691744609.0,905327332821417.0,4900545394910509.0
GJdKPX3c7zYYMuyvvQ1n2FDMD62BGnyuogT4tfG6DwvR,2.0,1.081119233411069e16,2206048357214165.8,4900705054246064.0
6PXZvwqQfr4qMt4JZ4xcTswPRCRK9iUtsYxeV84JC5Y6,1.0,4.407712063178608e16,8989810052384959.0,4903009115314133.0
7waoDemaCDVG3e7QasU3VcUiBrKL6T9zXYhzLUbYQay1,3.0,5.706330247737414e16,1.163812143734975e16,4903136883779474.0
9wt1scGQw7bHaae3BJzr8nQofU5vXFqdgXVdTN4BmA3,2.0,6.4847901537914264e16,1.3225384193083198e16,4903290565413544.0
6V1Lo6TaCA8yepE6jyKdUgMRJcGcitF25QAUL7cVWx4Y,3.0,8.18160827646751e16,1.6684307211494252e16,4903774650487728.0
8GygkX6NJz1NsRNdN1hojxnwjiz9CA4y5VeoK9QxtcV,1.0,7413085739041829.0,1511564677573471.2,4904246473225428.0
6nSzM9uSLPsMhsZtMrkq6Vjp4G67iM5NAsHur9hPXwLR,1.0,4966948119391196.0,1012465768687953.9,4905793630759313.0
GmgVwGQA4wzQMhgRQWrKU8c9xWD4xy2k1VM4FghMZ3rG,3.0,9513864429892854.0,1938813015210335.0,4907056201528918.0
2VUDNyobN2gnURg5PFGHEoSjhBJXxw9hAq76rRt5gaH8,2.0,4932613057277666.0,1005073498105556.6,4907713780708627.0
9r6fASGjQ8jxVxeVPkN685bpf44pQ1Bcitm9kM9R9DKH,2.0,4932652523504017.0,1005073498105556.6,4907753047713901.0
CUxBQnLe7kksxnUyapCmxMY7H55Km8vXQazpATPNnfAL,1.0,1.765056050943111e16,3596342380501072.5,4907919948092341.0
G48PPBFUpiF6fsUDxQ743bK4Arm7gSPq1QS8QkHoTWZY,1.0,4977963696002160.0,1014203580153935.9,4908248988084428.0
BzS8azdgaAqxdcknMY3xJBLgv976KUTQ8vMH62cLW1Hr,1.0,5391797348653111.0,1098340435036740.6,4909040199792654.0
F2pMoFw8gm8HvSaEA8LJA71WK4LpmvFu3Dn4jQK1Ww9K,1.0,6760494658030335.0,1376973421429884.2,4909676942790998.0
Hw6RqQX29SKKee489DJ1yszunQiKZEC5VtRNtsxcAnVh,1.0,5935179816586828.0,1208670254024483.8,4910503751395044.0
hNDFgpDtPonh3dZB5ZBZmZWK3gjy6d7U2CM2HKSEN4F,1.0,5383895883998532.0,1096348445912721.5,4910752511275175.0
FQZN7XgZ6rLGqBo5GesaJv7nF96Xw5PMHZWmudMmv5Zk,2.0,8466334299097454.0,1723849970400774.2,4911294163916790.0
4V5g3gH9KfP5w8kmzxteDf7joEFaSW1zRLmyJBM19fxH,1.0,5021831667350237.0,1022485359198133.5,4911397138525799.0
DqXh996fC2GWxGaBHgvJxusgkKLJchnPUUPixYnhvD1D,1.0,6618147054260147.0,1347175575830931.0,4912609145380407.0
94FxRzNeioro8zPMxq8uYuFo8m4Q4JM4UnguJmj8pB9,3.0,9348771759954826.0,1901911489545115.8,4915461004019062.0
9MQD3kmqE1qUxj8os3Ddsm2ADtqzpopiNfqNa7M3rNpC,3.0,1.0223759484853026e16,2079789362623215.2,4915766792824592.0
94VNX54wYcBGcgs3CpCyZV4vg3sMHxtqKhSPQdYFat7p,1.0,2499736430754163.0,508506914946220.56,4915835669645778.0
DnyLq9ndWhNcY5QEPkK93erP3sVzceFdW2UvPATBAuis,1.0,3.607042338512534e16,7333503406024319.0,4918580027588757.0
Hee6EbcaoNYeehJurxq8nPGHjTfitFv1jnFWdU3mbBLr,3.0,3.8805285096138984e16,7888025254087936.0,4919518364374950.0
A7Uebxdxpa8psyThwpprjLxLwDorFfyrcHPmZ6BbRXhj,4.0,2.5474659917718116e16,5178216820388111.0,4919581547342155.0
62hZqV1BQWdcBjTHKJauq5QXzCQmRraxTYHdbkJXBEAs,1.0,5034800821646574.0,1023293088344074.0,4920194301120564.0
ACpLzefHkbBrezSdEFD2xm2zqBH3bNYvFBsRSKaP9gSA,1.0,2574416355850570.0,523190052471661.25,4920614112765484.0
J4JQLfoWZhRQuCKozHXQboL3LLyodM6qTXJTu5JDVXGe,2.0,6.70334151021814e16,1.3618282433378272e16,4922310535863405.0
DaVgLE9Cj63LDt5H3dn8SKo5McF3vqiC9qbU6uUQAMcZ,1.0,4973448236984831.0,1010009987409215.6,4924157482583178.0
GrxHt64cupJzrFoqoLF7X5E58ztR6Hr51zfrjaRdv9aq,2.0,6069535122923590.0,1232385241443142.5,4925030679380799.0
AVf26xGq47DsC6RVLPZ3xxfGViZ1AF4tfp5tBjJzspQf,1.0,5.492165827026232e16,1.1151373804843476e16,4925102434142034.0
CiMuCvq8AjDkaWq32z4Lx5q2QtXPcrfAU1ve2w3pGEin,1.0,5090308812872238.0,1033374367215200.0,4925909693879781.0
C9p3c1f7pRb6TanBvkwBjhe2BkL5q6TrooKtDAxnfY8c,4.0,1.820170724866537e16,3694889353180866.0,4926184659087514.0
HNUmwaUpFj4CUQJvGM7Z1d5jyL2YJaHUA7CgvSGkcMub,3.0,9930960866464706.0,2015872163267217.0,4926384245699955.0
sd5aAgEzK3TpykRruhQsbAdsyzsjtiLG8HxQBLzMpmW,1.0,1.15567761502479e16,2345610766884867.5,4926979494383927.0
FUtJkcWJF3sYoYHxa1zkzkiHgEAYFrzc7A42FcmbDHVh,2.0,1.8243406344083782e17,3.702476400477539e16,4927352498919583.0
Gk1ZBA8naMDbLrVfSXMS5mFse6ZUBWtBrWaV34VJa7Bb,1.0,5297241081575512.0,1074789175270576.1,4928632706262548.0
2W5SRMgGNNBihtAZF1Uht1MqSXJWAqEPQNwMrH6b4fzL,2.0,9855255109313158.0,1999568914674406.0,4928689897601209.0
Da2rGmnseiUkc1NAZJRkgRiKuygCDrqJ3BdTVZpAJTr3,1.0,4329752734901785.5,878340680550412.0,4929468520333758.0
EU5a1Bq4JntGq6zhP35sJRn7xgrTzS6Sc4XYYmYyETor,1.0,5044315790245373.0,1023293088344074.0,4929492681718635.0
5uCt9kWw9EaDJv3qy8an4LhSsEEWL7gDZPiXw5WHVCEo,1.0,1.1770056984482128e16,2387654118151582.0,4929548587043250.0
5UTQekiGs1GrryCEKTu6AVjseZPSK7Ci7otF9EDTpACB,1.0,6597971906568005.0,1338302932294538.0,4930103452180064.0
3oPEh1QJ1aokU9rGymVkiYmNNKbAvwEwCatEmNLQgb4a,1.0,8461817224354605.0,1716314465164502.5,4930225431353904.0
63NzNgPqp4c4MNyLmKXKytGi8pYXDzLycmigsnsVHm4o,1.0,7.985321645961824e16,1.6196641798684354e16,4930232911991959.0
CqZTSVxDA9qqShwp7ZSHe5nVPhEYaRdDyZsmqNvqdYhY,1.0,5452936640282376.0,1105888064678970.1,4930821494908996.0
561gGUzwicf1ULLaBQGNRTn7FQQpqq8msNSqiNuoY5GP,1.0,4.503680293804151e16,9132663186957548.0,4931398652953614.0
G2Ndg9WyQTGwN7KxHjcgMiKLG8sXaWsggpY2SsvZddu5,1.0,8105448830142280.0,1643091299603866.5,4933048353488589.0
CQqBAyAo4TGtG5DN8xpygGMYFYn8B5SGYFb2tVQvnvpS,2.0,1.3707829180986386e16,2778441230728955.5,4933640139435298.0
3PRZKRAbmKbxXAuyJHeMHtpqxiuV8apsCESMGBwBQvi7,1.0,8631684820536824.0,1748571784171792.5,4936420053595457.0
2qDbzMkmdUsW3Lwy6ythD7uaaqp5JCFZuESaBPnBKKGa,1.0,2950951700471453.0,597714731734499.6,4937057000265209.0
86Vbx5YR98msZkXZiSbP78kPW5JsCoUBex9Qs2dQVoMx,1.0,5029678965752404.0,1018706654630703.1,4937318258292658.0
5cv2HjaumJN7mbWontTw9zfFNhraBqfpcjDWA2CB38Ug,2.0,2.2251788337147684e16,4506735352387670.0,4937451746608258.0
3vm2zkAmqX1By2TE3ZwaYVHh8QFVRxxVeyWCDSj5S3po,2.0,3.7501012828379624e16,7593480852847670.0,4938580020823544.0
4AteTsudjwHTPgFUKby9JMULJ7Yf1QR6Fzb6m4bo6AX3,4.0,1.8144566284975964e16,3673569174072677.5,4939219986120505.0
3qXfqKn5Y9ArCgzL6P3vsxFK1cgax4qvDoFvX49mjbmy,3.0,7271292185296988.0,1472025768924630.0,4939650065099703.0
482LBF4xpW9QKR46Twm16Tyzdw6vjQcZH2V6K7eWTid5,1.0,917099911916510.4,185627815155351.3,4940530658883167.0
H13UasEG7rogHpZsQggaEmRx2YwFAhsuyn6suTb2qgxA,1.0,4350319820185684.0,880144086897937.6,4942735950790011.0
HNW2GYBDCkkP9ArSFMGsGamYMowtNLEdxMX8Kgs6siof,5.0,1.5128378828562048e16,3059499421137886.5,4944723546617150.0
EBzMTvgDE3eKJ1ZBBY8fE4HrTi8bs7dgMb8gN8YPv7sV,1.0,5085225542665961.0,1028337625671983.8,4945093338720285.0
AiAMfQ6Q8d4Ho4C4HwzFucwzgaWTL3oSKW42Ds6ouyq5,2.0,9356772130254116.0,1891385098488125.8,4947047609571118.0
6hWffiH1bArvtg7PtT5rjany52DKjUVrhjC4YZ332SSe,5.0,1.7922456982898266e16,3622654365342933.5,4947327339411157.0
Cg7MceTJBDC7qFy9txwRakajRUFP1EDEZ2je1xi69bFj,1.0,4.386870530415849e16,8864222051895694.0,4948962813355603.0
E3dH4DcnunwkANJeGS9NSXTQmJ56574d9mKJz5GyTmew,1.0,5011301669586270.0,1012385065001855.5,4949995651681294.0
7wPWNqM8jqzEAU33mFZLE8WdyE3kxkjitAaXZ51bfqoF,1.0,1.0494201217048942e16,2119643081368775.8,4950928441345055.0
B6xFHqMdNvSih4Kjj1HiuKpJYG4PYQRCTDcJeyr4egL9,2.0,8810091406933824.0,1779189786708518.2,4951743469274515.0
9Qzou8XyRtNegx6DM2WB7sgQan7LJtxiMsHw5PPuvEou,2.0,4997459396457418.0,1009003538470706.8,4952866076200092.0
EE8s64a7a48Ewccdh9xVh5FMZgPSEz4U6wgtnfNpXfdf,2.0,9.843671071480251e16,1.987289438525846e16,4953315244699433.0
3eXEGmurNfbtYkg1Jc2SiwmWTjDmEG4CYr2mtkjdXohC,2.0,1.7255808495391172e16,3483448807537233.0,4953656404553530.0
7K6f5edGbic9DJz3jRsKZm8znpTy7tRmfWuwSZ9nLSNM,1.0,6921789483812126.0,1397149497061612.8,4954222506875285.0
4LtYE6tAwrgY1JcoJrph7qSxvyJ2WZSuMtWQHPzxyMnb,1.0,7442792503283711.0,1502156239990996.5,4954739264224820.0
3Vq4o1MAqF2JgnGkg1LPeurojqsqntNcyaAXx41meWGP,3.0,9646303187005488.0,1946847123622452.8,4954833417560203.0
GVaEqPLets32YQAgjzSYf2EfLkPWpjgTjL6ipaSkNZeb,1.0,5444237345478433.0,1098769900598096.8,4954847545891960.0
Hg59Hynho9YXzUfofckeVNB6VJf9scvbPtWYegdd3LrX,1.0,861039569972424.6,173772676942150.72,4954976726629276.0
FtnmirQb16yip1B5BMJN2kv6zJTkbg4PpfkfHj8g5U4s,1.0,5444845172318991.0,1098861276250193.8,4954988668723716.0
2BxeBQGgr14PWaDjnMaL67gvGLEvjA1ZTd95gM5thcbh,1.0,2478541771900591.0,500178264674526.25,4955316827918176.0
GMfczz1ATXYfozkVyGMmohf63hJyuZgRft2hW2mvH1Ur,6.0,2.4536046090642618e17,4.949731924127771e16,4957045445439208.0
8ED1qgd8xeo8x3nUz3XCcPFtVTL5NACRJPmM7z1W1KZk,1.0,5066414639562446.0,1021800323097976.4,4958321626090000.0
DLCgipwPPgvxu41KqoSjsr2VjNHF8dEzshsiCRzsphii,8.0,3.7947412546650157e17,7.651080036706226e16,4959745861315867.0
6F8qgaB22iWB7J4bnKgacXM42HdmrhQLirKesSarUsWm,2.0,2.0480108706459648e17,4.129192711223798e16,4959833589454781.0
DpFLD16uHGWzRLSUk7QbECrvNfXws7jLGi5AnZAExH4K,2.0,6743855903051275.0,1359066666807785.0,4962122953755785.0
FaSb3UqnKAQujBU5Bgfx4a2DgeKXgKEV8LdcdyPzB2ap,1.0,4306933152301612.0,867633513867331.4,4964000448880977.0
FxtTAtjh3KXzC8hnec18VzEW2fgWCMMNZ2KHHVGqzEL2,1.0,4866302018548501.0,980281419387282.9,4964188775086795.0
Ch7P5GkiU5d67Shfj1QJhWz5rQRck3fHtEEG4Pp8rspn,1.0,5427084826908568.0,1093150298496229.8,4964628225756539.0
55b6kic2w4csR91P3PxTjxDj4SSsYWqBqAdFdmYmXrdF,2.0,1.7304293890131246e16,3485001451155066.0,4965362032889807.0
Fq3ue1aLZTFDRYPKUXe56vHRvi4EAurBNDLJaJHkWpVY,2.0,1.3648700335795558e16,2748697863057977.0,4965514951363599.0
FrWci5y5aD7RbwddScw7Y1uHy9UdSxwEVtSpKycxeooj,1.0,5.9940811332949384e16,1.2070221984574208e16,4966007370001479.0
Frp5zTvUZE6EAzMfxjzgshYF4Q3rFShYBKwdoMtTN2hW,1.0,5401465632073684.0,1087563834570266.5,4966573418844869.0
4SaxAH1BkiPEDCmzZ2PyRr9DuTr4StV9MzGnFSmcA2QH,2.0,5001176497343651.0,1006788285526772.6,4967455987757080.0
5s672sRuZzJ7N67DbPiB5SMDE8mAX89htvog7sULoPG,1.0,7781665845183306.0,1566178943767119.5,4968567529369357.0
JAHuD9MZwq3BUrDQ2YYtVatTuY5vz78dvie4zWXbbK9d,2.0,1.4424407768960512e16,2902923491971689.5,4968924537230340.0
GkipUFq4Fx5Lj3suAY8c1eySpaga1hSbNR4RMRDmSknM,1.0,9003556313531131.0,1811950069822902.8,4968986984509526.0
41jic1w6na9itMoDVViqiXXZCpYVsmxLUjK2keFpxTYw,1.0,5095301930305936.0,1025348196740456.5,4969338168734982.0
7CMyxren6nKB6zCAhC2uWPqH5sMytXU9Cm4P4rNXH1vs,1.0,5095302114837071.0,1025307299060043.8,4969536566752444.0
BoD6afYrSXRpR6B2duAGV9auK1DSYJ26spatiP3KqY4L,1.0,5623450965424994.0,1131468020035071.2,4970048526206413.0
7jXQpirPbNYCDG4GD4jC4LdUbC4S2N6dijCWzmN4wi1U,4.0,2.7272414784138576e16,5480665631220222.0,4976113599921733.0
4wQ6eEsqrKnB7iG1PG1QJE9hGQufyVGXXHAHYDZvxDKX,4.0,3.5732560869365564e16,7180069145830260.0,4976631860170431.0
3f7y8ANiqPL6rFeCmfEoNDDoCcMxPFje9XvfpTM4EuiS,2.0,3003639946650427.0,603465513745082.6,4977318302764244.0
DAwC355KJEQ2CN3D7o51X6g4xLavx46RYjVToRZs4f2,10.0,3.696417937275325e17,7.425954320130912e16,4977700882504433.0
6yi33NQs9myfH1GBxUmacQvqeFA82oC5ki5dmhsjR3Gp,3.0,1.1559606010741748e16,2321839829746512.0,4978640586075128.0
FQYAmXq5d842SGfzUQaQL9T8GA8nrpbmnjGVREyMcWMr,1.0,2759247294815807.0,554209296597821.0,4978709869636379.0
HQW6RDJgdgBLgXPo9iu1PZcGQ3S3hMRu2RGJkF8JESZE,7.0,2.3352729705523402e17,4.689193199131096e16,4980116773574321.0
HcmeTfq1BaA3fodNnXHp3uwGrvM1UHXpawrSh6nHg9qV,1.0,4495390677609895.5,902638368081423.0,4980278743484995.0
7ne3uYkPwFMYkdm1EXUU16YkowsaATsZaDNn4P2pJySN,1.0,5105234216480301.0,1025072137398366.6,4980365800827819.0
